-4220.00   2372.90   0.00  71
-4216.00   2379.40   0.00  71
-4212.00   2386.00   0.00  71
-4208.00   2392.50   0.00  71
-4204.00   2399.00   0.00  71
-4200.00   2405.60   0.00  71
-4196.00   2412.10   0.00  71
-4192.00   2418.60   0.00  71
-4188.00   2425.20   0.00  71
-4184.00   2431.70   0.00  71
-4180.00   2438.20   0.00  71
-4176.00   2444.60   0.00  71
-4172.00   2451.10   0.00  71
-4168.00   2457.50   0.00  71
-4164.00   2463.90   0.00  71
-4160.00   2470.40   0.00  71
-4156.00   2476.80   0.00  71
-4152.00   2483.10   0.00  71
-4148.00   2489.50   0.00  71
-4144.00   2495.90   0.00  71
-4140.00   2502.20   0.00  71
-4136.00   2508.60   0.00  71
-4132.00   2514.90   0.00  71
-4128.00   2521.20   0.00  71
-4124.00   2527.50   0.00  71
-4120.00   2533.90   0.00  71
-4116.00   2540.30   0.00  71
-4112.00   2546.50   0.00  71
-4108.00   2552.80   0.00  71
-4104.00   2559.00   0.00  71
-4100.00   2565.30   0.00  71
-4096.00   2571.50   0.00  71
-4092.00   2577.70   0.00  71
-4088.00   2583.90   0.00  71
-4084.00   2590.10   0.00  71
-4080.00   2596.30   0.00  71
-4076.00   2602.40   0.00  71
-4072.00   2608.60   0.00  71
-4068.00   2614.80   0.00  71
-4064.00   2621.00   0.00  71
-4060.00   2627.10   0.00  71
-4056.00   2633.30   0.00  71
-4052.00   2639.40   0.00  71
-4048.00   2645.50   0.00  71
-4044.00   2651.70   0.00  71
-4040.00   2657.80   0.00  71
-4036.00   2663.90   0.00  71
-4032.00   2670.00   0.00  71
-4028.00   2676.10   0.00  71
-4024.00   2682.10   0.00  71
-4020.00   2688.20   0.00  71
-4016.00   2694.20   0.00  71
-4012.00   2700.30   0.00  71
-4008.00   2706.30   0.00  71
-4004.00   2712.40   0.00  71
-4000.00   2718.40   0.00  71
-3996.00   2724.40   0.00  71
-3992.00   2730.40   0.00  71
-3988.00   2736.40   0.00  71
-3984.00   2742.40   0.00  71
-3980.00   2748.30   0.00  71
-3976.00   2754.30   0.00  71
-3972.00   2760.30   0.00  71
-3968.00   2766.20   0.00  71
-3964.00   2772.20   0.00  71
-3960.00   2778.10   0.00  71
-3956.00   2784.00   0.00  71
-3952.00   2790.00   0.00  71
-3948.00   2795.90   0.00  71
-3944.00   2801.70   0.00  71
-3940.00   2807.60   0.00  71
-3936.00   2813.40   0.00  71
-3932.00   2819.30   0.00  71
-3928.00   2825.10   0.00  71
-3924.00   2830.90   0.00  71
-3920.00   2836.70   0.00  71
-3916.00   2842.50   0.00  71
-3912.00   2848.30   0.00  71
-3908.00   2854.10   0.00  71
-3904.00   2859.90   0.00  71
-3900.00   2865.70   0.00  71
-3896.00   2871.40   0.00  71
-3892.00   2877.20   0.00  71
-3888.00   2882.90   0.00  71
-3884.00   2888.70   0.00  71
-3880.00   2894.40   0.00  71
-3876.00   2900.20   0.00  71
-3872.00   2905.90   0.00  71
-3868.00   2911.60   0.00  71
-3864.00   2917.40   0.00  71
-3860.00   2923.10   0.00  71
-3856.00   2928.90   0.00  71
-3852.00   2934.60   0.00  71
-3848.00   2940.40   0.00  71
-3844.00   2946.10   0.00  71
